Datetime,Location Code,Expected Value kWh,Capacity kWp,IRR Value W/m²,PR %,Energy kWh,temp,pressure,humidity,weather_main,Date,Hour,Month,DayOfYear,WeekOfYear,plant_class,weather_class
2021-01-06 08:00:00,SN2-NAP40-599489,1.872,175.5,42.667,89.99,1.85,25.51,1009,85,Clouds,2021-01-06,8,1,6,1,40,1
2021-01-06 09:00:00,SN2-NAP40-599489,6.175,175.5,140.733,88.274,5.59,26.46,1009,83,Clouds,2021-01-06,9,1,6,1,40,1
2021-01-06 10:00:00,SN2-NAP40-599489,14.788,175.5,337.067,89.99,16.36,27.53,1010,76,Clouds,2021-01-06,10,1,6,1,40,1
2021-01-06 11:00:00,SN2-NAP40-599489,24.523,175.5,558.933,75.619,18.48,27.58,1010,76,Clouds,2021-01-06,11,1,6,1,40,1
2021-01-06 12:00:00,SN2-NAP40-599489,9.652,175.5,220.0,89.99,16.25,28.22,1009,74,Clouds,2021-01-06,12,1,6,1,40,1
2021-01-06 13:00:00,SN2-NAP40-599489,34.768,175.5,792.429,83.866,29.04,28.85,1008,70,Rain,2021-01-06,13,1,6,1,40,2
2021-01-06 14:00:00,SN2-NAP40-599489,12.11,175.5,276.0,89.99,11.73,28.91,1007,66,Rain,2021-01-06,14,1,6,1,40,2
2021-01-06 15:00:00,SN2-NAP40-599489,40.192,175.5,916.045,54.03,21.68,27.81,1006,74,Rain,2021-01-06,15,1,6,1,40,2
2021-01-06 16:00:00,SN2-NAP40-599489,12.187,175.5,277.773,70.412,8.57,28.97,1006,64,Rain,2021-01-06,16,1,6,1,40,2
2021-01-06 17:00:00,SN2-NAP40-599489,9.767,175.5,222.6,89.99,13.3,28.72,1005,66,Rain,2021-01-06,17,1,6,1,40,2
2021-01-06 18:00:00,SN2-NAP40-599489,4.387,175.5,100.0,89.99,4.85,28.26,1006,64,Rain,2021-01-06,18,1,6,1,40,2
2021-01-06 19:00:00,SN2-NAP40-599489,0.808,175.5,18.4,84.226,0.68,27.58,1007,65,Clouds,2021-01-06,19,1,6,1,40,1
2021-01-07 08:00:00,SN2-NAP40-599489,2.384,175.5,54.333,87.076,2.07,24.23,1008,94,Rain,2021-01-07,8,1,7,1,40,2
2021-01-07 09:00:00,SN2-NAP40-599489,5.976,175.5,136.2,89.99,6.24,24.61,1009,91,Rain,2021-01-07,9,1,7,1,40,2
2021-01-07 10:00:00,SN2-NAP40-599489,3.381,175.5,77.067,89.99,3.15,24.61,1010,91,Rain,2021-01-07,10,1,7,1,40,2
2021-01-07 11:00:00,SN2-NAP40-599489,3.853,175.5,87.8,89.99,3.85,25.08,1010,88,Rain,2021-01-07,11,1,7,1,40,2
2021-01-07 12:00:00,SN2-NAP40-599489,6.449,175.5,147.0,89.99,6.66,24.71,1010,92,Rain,2021-01-07,12,1,7,1,40,2
2021-01-07 13:00:00,SN2-NAP40-599489,6.321,175.5,144.067,89.99,5.97,24.89,1009,88,Rain,2021-01-07,13,1,7,1,40,2
2021-01-07 14:00:00,SN2-NAP40-599489,6.055,175.5,138.0,89.99,6.17,24.31,1008,92,Rain,2021-01-07,14,1,7,1,40,2
2021-01-07 15:00:00,SN2-NAP40-599489,4.707,175.5,107.276,89.99,4.8,24.23,1007,88,Rain,2021-01-07,15,1,7,1,40,2
2021-01-07 16:00:00,SN2-NAP40-599489,3.814,175.5,86.933,89.71,3.46,24.2,1006,88,Rain,2021-01-07,16,1,7,1,40,2
2021-01-07 17:00:00,SN2-NAP40-599489,4.192,175.5,95.533,89.99,3.83,24.2,1006,88,Rain,2021-01-07,17,1,7,1,40,2
2021-01-07 18:00:00,SN2-NAP40-599489,1.755,175.5,40.0,89.99,1.75,24.2,1006,88,Rain,2021-01-07,18,1,7,1,40,2
2021-01-07 19:00:00,SN2-NAP40-599489,0.383,175.5,8.731,70.396,0.27,24.0,1007,88,Rain,2021-01-07,19,1,7,1,40,2
2021-01-08 08:00:00,SN2-NAP40-599489,0.405,175.5,9.222,89.99,0.45,24.2,1008,94,Rain,2021-01-08,8,1,8,1,40,2
2021-01-08 09:00:00,SN2-NAP40-599489,2.144,175.5,48.867,89.99,2.01,24.89,1009,94,Rain,2021-01-08,9,1,8,1,40,2
2021-01-08 10:00:00,SN2-NAP40-599489,8.975,175.5,204.562,89.99,8.89,25.74,1009,91,Clouds,2021-01-08,10,1,8,1,40,1
2021-01-08 11:00:00,SN2-NAP40-599489,11.782,175.5,268.533,89.99,11.0,27.64,1009,83,Clouds,2021-01-08,11,1,8,1,40,1
2021-01-08 12:00:00,SN2-NAP40-599489,11.714,175.5,267.0,75.952,8.88,26.19,1009,88,Rain,2021-01-08,12,1,8,1,40,2
2021-01-08 13:00:00,SN2-NAP40-599489,10.191,175.5,232.267,83.213,8.47,25.48,1008,94,Rain,2021-01-08,13,1,8,1,40,2
2021-01-08 14:00:00,SN2-NAP40-599489,7.85,175.5,178.917,89.99,7.47,26.7,1007,86,Rain,2021-01-08,14,1,8,1,40,2
2021-01-08 15:00:00,SN2-NAP40-599489,9.968,175.5,227.192,89.99,9.73,26.25,1006,86,Rain,2021-01-08,15,1,8,1,40,2
2021-01-08 16:00:00,SN2-NAP40-599489,4.165,175.5,94.933,60.823,2.53,25.74,1006,91,Rain,2021-01-08,16,1,8,1,40,2
2021-01-08 17:00:00,SN2-NAP40-599489,8.091,175.5,184.4,88.601,7.16,25.64,1005,91,Rain,2021-01-08,17,1,8,1,40,2
2021-01-08 18:00:00,SN2-NAP40-599489,4.344,175.5,99.0,89.724,3.94,26.77,1006,86,Rain,2021-01-08,18,1,8,1,40,2
2021-01-08 19:00:00,SN2-NAP40-599489,0.808,175.5,18.4,80.358,0.65,26.52,1006,86,Clouds,2021-01-08,19,1,8,1,40,1
2021-01-09 08:00:00,SN2-NAP40-599489,2.076,175.5,47.333,72.65,1.5,25.12,1009,88,Rain,2021-01-09,8,1,9,1,40,2
2021-01-09 09:00:00,SN2-NAP40-599489,8.468,175.5,193.0,83.772,8.1,26.12,1010,86,Clouds,2021-01-09,9,1,9,1,40,1
2021-01-09 10:00:00,SN2-NAP40-599489,14.994,175.5,341.733,61.444,9.19,26.0,1010,86,Rain,2021-01-09,10,1,9,1,40,2
2021-01-09 11:00:00,SN2-NAP40-599489,6.456,175.5,147.133,89.99,20.82,27.78,1010,78,Rain,2021-01-09,11,1,9,1,40,2
2021-01-09 12:00:00,SN2-NAP40-599489,24.614,175.5,561.0,77.66,19.07,26.64,1009,83,Rain,2021-01-09,12,1,9,1,40,2
2021-01-09 13:00:00,SN2-NAP40-599489,14.788,175.5,337.067,59.134,8.73,25.62,1009,91,Rain,2021-01-09,13,1,9,1,40,2
2021-01-09 14:00:00,SN2-NAP40-599489,3.729,175.5,85.0,89.99,6.29,25.74,1008,91,Rain,2021-01-09,14,1,9,1,40,2
2021-01-09 15:00:00,SN2-NAP40-599489,2.864,175.5,65.267,89.99,5.4,26.08,1007,86,Rain,2021-01-09,15,1,9,1,40,2
2021-01-09 16:00:00,SN2-NAP40-599489,13.405,175.5,305.533,89.99,13.24,27.19,1006,80,Rain,2021-01-09,16,1,9,1,40,2
2021-01-09 17:00:00,SN2-NAP40-599489,3.835,175.5,87.4,89.99,4.28,26.78,1006,80,Rain,2021-01-09,17,1,9,1,40,2
2021-01-09 18:00:00,SN2-NAP40-599489,1.536,175.5,35.0,89.99,2.26,26.33,1006,83,Rain,2021-01-09,18,1,9,1,40,2
2021-01-09 19:00:00,SN2-NAP40-599489,0.07,175.5,1.6,70.724,0.05,24.56,1007,80,Rain,2021-01-09,19,1,9,1,40,2
2021-01-10 09:00:00,SN2-NAP40-599489,0.213,175.5,4.867,32.719,0.07,23.86,1010,83,Rain,2021-01-10,9,1,10,1,40,2
2021-01-10 10:00:00,SN2-NAP40-599489,0.509,175.5,11.6,62.693,0.32,23.85,1011,83,Rain,2021-01-10,10,1,10,1,40,2
2021-01-10 11:00:00,SN2-NAP40-599489,1.222,175.5,27.867,70.4,0.86,23.84,1011,83,Rain,2021-01-10,11,1,10,1,40,2
2021-01-10 12:00:00,SN2-NAP40-599489,1.536,175.5,35.0,57.916,0.89,23.85,1011,83,Rain,2021-01-10,12,1,10,1,40,2
2021-01-10 13:00:00,SN2-NAP40-599489,0.98,175.5,22.333,79.738,0.78,23.85,1010,83,Rain,2021-01-10,13,1,10,1,40,2
2021-01-10 14:00:00,SN2-NAP40-599489,1.972,175.5,44.933,78.696,1.55,23.85,1009,83,Rain,2021-01-10,14,1,10,1,40,2
2021-01-10 15:00:00,SN2-NAP40-599489,2.089,175.5,47.6,89.99,2.18,23.85,1008,83,Rain,2021-01-10,15,1,10,1,40,2
2021-01-10 16:00:00,SN2-NAP40-599489,2.357,175.5,53.733,89.99,2.4,23.86,1008,83,Rain,2021-01-10,16,1,10,1,40,2
2021-01-10 17:00:00,SN2-NAP40-599489,0.971,175.5,22.133,68.003,0.66,23.86,1008,83,Rain,2021-01-10,17,1,10,1,40,2
2021-01-10 18:00:00,SN2-NAP40-599489,0.483,175.5,11.0,57.712,0.28,23.86,1008,83,Rain,2021-01-10,18,1,10,1,40,2
2021-01-10 19:00:00,SN2-NAP40-599489,0.131,175.5,3.0,15.419,0.02,23.86,1008,83,Rain,2021-01-10,19,1,10,1,40,2
2021-01-11 08:00:00,SN2-NAP40-599489,0.64,175.5,14.6,70.214,0.45,24.85,1008,91,Rain,2021-01-11,8,1,11,2,40,2
2021-01-11 09:00:00,SN2-NAP40-599489,3.762,175.5,85.733,85.721,3.22,24.89,1009,91,Rain,2021-01-11,9,1,11,2,40,2
2021-01-11 10:00:00,SN2-NAP40-599489,8.117,175.5,185.0,86.511,7.01,25.71,1010,86,Rain,2021-01-11,10,1,11,2,40,2
2021-01-11 11:00:00,SN2-NAP40-599489,12.089,175.5,275.533,89.99,11.57,26.74,1010,80,Rain,2021-01-11,11,1,11,2,40,2
2021-01-11 12:00:00,SN2-NAP40-599489,25.316,175.5,577.0,18.282,4.62,26.78,1010,80,Rain,2021-01-11,12,1,11,2,40,2
2021-01-11 13:00:00,SN2-NAP40-599489,19.811,175.5,451.533,39.038,7.72,27.31,1010,78,Rain,2021-01-11,13,1,11,2,40,2
2021-01-11 14:00:00,SN2-NAP40-599489,28.478,175.5,649.067,89.99,27.54,28.09,1009,76,Rain,2021-01-11,14,1,11,2,40,2
2021-01-11 15:00:00,SN2-NAP40-599489,30.242,175.5,689.267,64.814,19.56,28.19,1008,74,Rain,2021-01-11,15,1,11,2,40,2
2021-01-11 16:00:00,SN2-NAP40-599489,11.548,175.5,263.2,89.99,13.05,27.16,1007,78,Rain,2021-01-11,16,1,11,2,40,2
2021-01-11 17:00:00,SN2-NAP40-599489,6.371,175.5,145.2,89.99,6.89,26.32,1007,86,Rain,2021-01-11,17,1,11,2,40,2
2021-01-11 18:00:00,SN2-NAP40-599489,2.676,175.5,61.0,75.953,2.03,26.09,1008,83,Rain,2021-01-11,18,1,11,2,40,2
2021-01-11 19:00:00,SN2-NAP40-599489,0.239,175.5,5.467,89.99,0.42,26.03,1008,83,Rain,2021-01-11,19,1,11,2,40,2
2021-01-12 08:00:00,SN2-NAP40-599489,2.84,175.5,64.733,70.972,2.02,24.85,1009,91,Rain,2021-01-12,8,1,12,2,40,2
2021-01-12 09:00:00,SN2-NAP40-599489,1.793,175.5,40.867,64.761,1.16,25.02,1010,91,Rain,2021-01-12,9,1,12,2,40,2
2021-01-12 10:00:00,SN2-NAP40-599489,3.495,175.5,79.667,89.99,4.27,24.31,1011,80,Rain,2021-01-12,10,1,12,2,40,2
2021-01-12 11:00:00,SN2-NAP40-599489,14.259,175.5,325.0,73.562,10.47,25.4,1011,77,Rain,2021-01-12,11,1,12,2,40,2
2021-01-12 12:00:00,SN2-NAP40-599489,16.014,175.5,365.0,71.068,11.36,26.42,1010,83,Rain,2021-01-12,12,1,12,2,40,2
2021-01-12 13:00:00,SN2-NAP40-599489,8.883,175.5,202.45,58.774,5.21,27.32,1010,76,Rain,2021-01-12,13,1,12,2,40,2
2021-01-12 14:00:00,SN2-NAP40-599489,19.08,175.5,434.867,89.99,20.75,27.82,1009,76,Rain,2021-01-12,14,1,12,2,40,2
2021-01-12 15:00:00,SN2-NAP40-599489,14.327,175.5,326.533,89.99,22.94,28.43,1008,70,Rain,2021-01-12,15,1,12,2,40,2
2021-01-12 16:00:00,SN2-NAP40-599489,16.763,175.5,382.067,89.722,15.2,27.67,1008,71,Rain,2021-01-12,16,1,12,2,40,2
2021-01-12 17:00:00,SN2-NAP40-599489,9.22,175.5,210.133,89.99,9.5,27.78,1008,71,Rain,2021-01-12,17,1,12,2,40,2
2021-01-12 18:00:00,SN2-NAP40-599489,5.484,175.5,125.0,89.99,5.98,25.95,1008,86,Rain,2021-01-12,18,1,12,2,40,2
2021-01-12 19:00:00,SN2-NAP40-599489,0.393,175.5,8.955,89.939,0.36,25.86,1009,80,Rain,2021-01-12,19,1,12,2,40,2
2021-01-13 09:00:00,SN2-NAP40-599489,1.371,79.3,69.143,89.99,5.44,24.75,1011,85,Rain,2021-01-13,9,1,13,2,40,2
2021-01-13 10:00:00,SN2-NAP40-599489,4.189,96.2,174.167,89.99,21.9,25.67,1012,83,Clouds,2021-01-13,10,1,13,2,40,1
2021-01-14 19:00:00,SN2-NAP40-599489,0.378,79.3,19.067,89.99,0.59,26.15,1010,78,Clouds,2021-01-14,19,1,14,2,40,1
2021-01-15 08:00:00,SN2-NAP40-599489,2.709,175.5,61.75,69.16,1.86,24.85,1009,85,Clouds,2021-01-15,8,1,15,2,40,1
2021-01-15 09:00:00,SN2-NAP40-599489,14.403,175.5,328.267,63.927,9.02,26.05,1010,80,Clouds,2021-01-15,9,1,15,2,40,1
2021-01-15 10:00:00,SN2-NAP40-599489,27.673,175.5,630.733,56.494,15.5,27.12,1011,73,Clouds,2021-01-15,10,1,15,2,40,1
2021-01-15 11:00:00,SN2-NAP40-599489,22.822,175.5,520.172,75.77,17.18,28.18,1011,69,Clouds,2021-01-15,11,1,15,2,40,1
2021-01-15 12:00:00,SN2-NAP40-599489,14.259,175.5,325.0,71.968,10.24,29.02,1011,64,Clouds,2021-01-15,12,1,15,2,40,1
2021-01-15 13:00:00,SN2-NAP40-599489,50.076,175.5,1141.333,40.604,20.33,29.61,1010,64,Clouds,2021-01-15,13,1,15,2,40,1
2021-01-15 14:00:00,SN2-NAP40-599489,33.869,175.5,771.933,81.206,27.42,30.03,1009,58,Clouds,2021-01-15,14,1,15,2,40,1
2021-01-15 15:00:00,SN2-NAP40-599489,38.349,175.5,874.067,71.049,27.2,30.93,1008,55,Clouds,2021-01-15,15,1,15,2,40,1
2021-01-15 16:00:00,SN2-NAP40-599489,17.023,175.5,388.0,66.882,11.38,30.0,1007,56,Clouds,2021-01-15,16,1,15,2,40,1
2021-01-15 17:00:00,SN2-NAP40-599489,4.727,175.5,107.733,89.99,4.42,30.01,1007,58,Clouds,2021-01-15,17,1,15,2,40,1
2021-01-15 18:00:00,SN2-NAP40-599489,3.773,175.5,86.0,89.99,5.48,29.03,1008,62,Clouds,2021-01-15,18,1,15,2,40,1
2021-01-15 19:00:00,SN2-NAP40-599489,1.091,175.5,24.857,89.99,1.01,27.95,1009,65,Clouds,2021-01-15,19,1,15,2,40,1
2021-01-16 08:00:00,SN2-NAP40-599489,3.389,175.5,77.24,71.752,2.41,25.17,1009,88,Clouds,2021-01-16,8,1,16,2,40,1
2021-01-16 09:00:00,SN2-NAP40-599489,9.216,175.5,210.059,81.487,7.47,26.71,1010,83,Clouds,2021-01-16,9,1,16,2,40,1
2021-01-16 10:00:00,SN2-NAP40-599489,18.652,175.5,425.133,82.798,15.39,26.97,1010,80,Clouds,2021-01-16,10,1,16,2,40,1
2021-01-16 11:00:00,SN2-NAP40-599489,33.927,175.5,773.25,47.157,15.92,28.22,1010,71,Clouds,2021-01-16,11,1,16,2,40,1
2021-01-16 12:00:00,SN2-NAP40-599489,16.366,175.5,373.0,89.99,22.17,29.97,1009,66,Clouds,2021-01-16,12,1,16,2,40,1
2021-01-16 13:00:00,SN2-NAP40-599489,24.921,175.5,568.0,81.25,20.21,29.56,1009,66,Clouds,2021-01-16,13,1,16,2,40,1
2021-01-16 14:00:00,SN2-NAP40-599489,21.317,175.5,485.862,79.411,16.9,30.01,1008,66,Clouds,2021-01-16,14,1,16,2,40,1
2021-01-16 15:00:00,SN2-NAP40-599489,8.43,175.5,192.133,89.99,15.6,29.73,1007,68,Clouds,2021-01-16,15,1,16,2,40,1
2021-01-16 16:00:00,SN2-NAP40-599489,16.012,175.5,364.933,89.99,16.04,29.28,1007,70,Clouds,2021-01-16,16,1,16,2,40,1
2021-01-16 17:00:00,SN2-NAP40-599489,6.517,175.5,148.533,63.643,4.14,29.04,1007,70,Clouds,2021-01-16,17,1,16,2,40,1
2021-01-16 18:00:00,SN2-NAP40-599489,4.256,175.5,97.0,89.99,4.32,28.04,1007,76,Clouds,2021-01-16,18,1,16,2,40,1
2021-01-16 19:00:00,SN2-NAP40-599489,1.17,175.5,26.667,86.214,1.01,27.19,1008,78,Clouds,2021-01-16,19,1,16,2,40,1
2021-01-17 08:00:00,SN2-NAP40-599489,2.352,175.5,53.6,78.267,1.82,25.21,1010,86,Clouds,2021-01-17,8,1,17,2,40,1
2021-01-17 09:00:00,SN2-NAP40-599489,16.483,175.5,375.667,55.884,9.05,26.52,1011,80,Clouds,2021-01-17,9,1,17,2,40,1
2021-01-17 10:00:00,SN2-NAP40-599489,21.801,175.5,496.875,82.82,17.92,27.82,1011,73,Clouds,2021-01-17,10,1,17,2,40,1
2021-01-17 11:00:00,SN2-NAP40-599489,31.046,175.5,707.6,82.613,25.52,28.65,1011,70,Clouds,2021-01-17,11,1,17,2,40,1
2021-01-17 12:00:00,SN2-NAP40-599489,40.277,175.5,918.0,78.883,31.66,29.98,1010,62,Clouds,2021-01-17,12,1,17,2,40,1
2021-01-17 13:00:00,SN2-NAP40-599489,29.773,175.5,678.6,63.706,18.91,30.45,1010,59,Clouds,2021-01-17,13,1,17,2,40,1
2021-01-17 14:00:00,SN2-NAP40-599489,21.031,175.5,479.333,85.382,17.9,30.28,1009,62,Clouds,2021-01-17,14,1,17,2,40,1
2021-01-17 15:00:00,SN2-NAP40-599489,15.59,175.5,355.333,89.99,24.84,30.03,1008,59,Clouds,2021-01-17,15,1,17,2,40,1
2021-01-17 16:00:00,SN2-NAP40-599489,18.129,175.5,413.2,83.518,15.12,29.3,1008,64,Clouds,2021-01-17,16,1,17,2,40,1
2021-01-17 17:00:00,SN2-NAP40-599489,7.64,175.5,174.133,89.99,8.59,29.69,1008,55,Clouds,2021-01-17,17,1,17,2,40,1
2021-01-17 18:00:00,SN2-NAP40-599489,3.904,175.5,89.0,87.726,3.42,28.02,1008,63,Clouds,2021-01-17,18,1,17,2,40,1
2021-01-17 19:00:00,SN2-NAP40-599489,0.98,175.5,22.333,85.72,0.84,27.14,1009,67,Clouds,2021-01-17,19,1,17,2,40,1
2021-01-18 08:00:00,SN2-NAP40-599489,1.925,175.5,43.867,77.096,1.48,25.46,1012,71,Clouds,2021-01-18,8,1,18,3,40,1
2021-01-18 09:00:00,SN2-NAP40-599489,10.366,175.5,236.267,77.642,8.1,26.03,1013,71,Clouds,2021-01-18,9,1,18,3,40,1
2021-01-18 10:00:00,SN2-NAP40-599489,17.755,175.5,404.667,87.894,16.73,27.55,1013,63,Clouds,2021-01-18,10,1,18,3,40,1
2021-01-18 11:00:00,SN2-NAP40-599489,15.62,175.5,356.0,78.334,12.21,27.82,1013,63,Clouds,2021-01-18,11,1,18,3,40,1
2021-01-18 12:00:00,SN2-NAP40-599489,25.931,175.5,591.0,77.613,20.08,28.16,1012,60,Clouds,2021-01-18,12,1,18,3,40,1
2021-01-18 13:00:00,SN2-NAP40-599489,26.106,175.5,595.0,82.948,21.6,28.59,1011,60,Clouds,2021-01-18,13,1,18,3,40,1
2021-01-18 14:00:00,SN2-NAP40-599489,31.669,175.5,721.8,75.699,23.88,28.58,1011,58,Clouds,2021-01-18,14,1,18,3,40,1
2021-01-18 15:00:00,SN2-NAP40-599489,18.504,175.5,421.733,71.57,13.21,28.24,1010,61,Clouds,2021-01-18,15,1,18,3,40,1
2021-01-18 16:00:00,SN2-NAP40-599489,19.628,175.5,447.375,81.503,15.98,27.64,1009,63,Clouds,2021-01-18,16,1,18,3,40,1
2021-01-18 17:00:00,SN2-NAP40-599489,12.929,175.5,294.667,68.074,8.79,27.58,1009,61,Clouds,2021-01-18,17,1,18,3,40,1
2021-01-18 18:00:00,SN2-NAP40-599489,7.414,175.5,169.0,89.99,7.77,27.18,1009,65,Clouds,2021-01-18,18,1,18,3,40,1
2021-01-18 19:00:00,SN2-NAP40-599489,1.714,175.5,39.067,89.99,1.56,26.14,1010,71,Clouds,2021-01-18,19,1,18,3,40,1
2021-01-19 08:00:00,SN2-NAP40-599489,2.246,175.5,51.2,71.73,1.6,24.15,1011,83,Clouds,2021-01-19,8,1,19,3,40,1
2021-01-19 09:00:00,SN2-NAP40-599489,9.7,175.5,221.067,81.858,7.92,25.71,1012,75,Clouds,2021-01-19,9,1,19,3,40,1
2021-01-19 10:00:00,SN2-NAP40-599489,11.382,175.5,259.4,89.99,14.29,26.78,1012,71,Clouds,2021-01-19,10,1,19,3,40,1
2021-01-19 11:00:00,SN2-NAP40-599489,15.547,175.5,354.333,89.99,23.21,27.76,1012,61,Clouds,2021-01-19,11,1,19,3,40,1
2021-01-19 12:00:00,SN2-NAP40-599489,33.389,175.5,761.0,79.064,26.33,28.66,1011,60,Clouds,2021-01-19,12,1,19,3,40,1
2021-01-19 13:00:00,SN2-NAP40-599489,35.171,175.5,801.621,66.992,23.51,29.03,1011,58,Clouds,2021-01-19,13,1,19,3,40,1
2021-01-19 14:00:00,SN2-NAP40-599489,24.254,175.5,552.8,88.959,22.16,28.88,1010,60,Clouds,2021-01-19,14,1,19,3,40,1
2021-01-19 15:00:00,SN2-NAP40-599489,10.696,175.5,243.8,89.99,17.49,28.67,1009,60,Clouds,2021-01-19,15,1,19,3,40,1
2021-01-19 16:00:00,SN2-NAP40-599489,11.013,175.5,251.0,89.99,12.95,28.26,1008,60,Clouds,2021-01-19,16,1,19,3,40,1
2021-01-19 17:00:00,SN2-NAP40-599489,5.165,175.5,117.733,88.964,4.59,27.64,1009,63,Clouds,2021-01-19,17,1,19,3,40,1
2021-01-19 18:00:00,SN2-NAP40-599489,2.633,175.5,60.0,89.99,2.5,27.18,1009,69,Clouds,2021-01-19,18,1,19,3,40,1
2021-01-19 19:00:00,SN2-NAP40-599489,0.722,175.5,16.467,88.67,0.64,26.14,1010,71,Clouds,2021-01-19,19,1,19,3,40,1
2021-01-20 08:00:00,SN2-NAP40-599489,3.412,175.5,77.765,83.23,2.91,24.77,1011,80,Clouds,2021-01-20,8,1,20,3,40,1
2021-01-20 09:00:00,SN2-NAP40-599489,13.165,175.5,300.059,59.694,7.68,25.52,1012,75,Clouds,2021-01-20,9,1,20,3,40,1
2021-01-20 10:00:00,SN2-NAP40-599489,21.144,175.5,481.895,57.951,12.18,27.05,1012,69,Clouds,2021-01-20,10,1,20,3,40,1
2021-01-20 11:00:00,SN2-NAP40-599489,23.207,175.5,528.931,89.99,24.98,27.92,1012,69,Clouds,2021-01-20,11,1,20,3,40,1
2021-01-20 12:00:00,SN2-NAP40-599489,35.451,175.5,808.0,58.756,20.8,29.22,1011,62,Clouds,2021-01-20,12,1,20,3,40,1
2021-01-20 13:00:00,SN2-NAP40-599489,17.928,175.5,408.619,50.516,9.04,28.68,1011,63,Clouds,2021-01-20,13,1,20,3,40,1
2021-01-20 14:00:00,SN2-NAP40-599489,24.242,175.5,552.533,89.99,27.85,29.04,1010,62,Clouds,2021-01-20,14,1,20,3,40,1
