Datetime,Location Code,Expected Value kWh,Capacity kWp,IRR Value W/m²,PR %,Energy kWh,temp,pressure,humidity,weather_main,Date,Hour,Month,DayOfYear,WeekOfYear,plant_class,weather_class
2021-01-07 15:00:00,SN2-NAPCC-599489,3.957,147.55,107.276,89.99,4.07,24.23,1007,88,Rain,2021-01-07,15,1,7,1,68,2
2021-01-07 16:00:00,SN2-NAPCC-599489,3.207,147.55,86.933,89.99,2.93,24.2,1006,88,Rain,2021-01-07,16,1,7,1,68,2
2021-01-07 17:00:00,SN2-NAPCC-599489,3.524,147.55,95.533,89.99,3.25,24.2,1006,88,Rain,2021-01-07,17,1,7,1,68,2
2021-01-07 18:00:00,SN2-NAPCC-599489,1.476,147.55,40.0,89.99,1.5,24.2,1006,88,Rain,2021-01-07,18,1,7,1,68,2
2021-01-07 19:00:00,SN2-NAPCC-599489,0.322,147.55,8.731,74.534,0.24,24.0,1007,88,Rain,2021-01-07,19,1,7,1,68,2
2021-01-08 08:00:00,SN2-NAPCC-599489,0.34,147.55,9.222,89.99,0.38,24.2,1008,94,Rain,2021-01-08,8,1,8,1,68,2
2021-01-08 09:00:00,SN2-NAPCC-599489,1.803,147.55,48.867,89.99,1.83,24.89,1009,94,Rain,2021-01-08,9,1,8,1,68,2
2021-01-08 10:00:00,SN2-NAPCC-599489,7.546,147.55,204.562,89.99,7.38,25.74,1009,91,Clouds,2021-01-08,10,1,8,1,68,1
2021-01-08 11:00:00,SN2-NAPCC-599489,9.906,147.55,268.533,89.99,9.32,27.64,1009,83,Clouds,2021-01-08,11,1,8,1,68,1
2021-01-08 12:00:00,SN2-NAPCC-599489,9.849,147.55,267.0,77.774,7.66,26.19,1009,88,Rain,2021-01-08,12,1,8,1,68,2
2021-01-08 13:00:00,SN2-NAPCC-599489,8.568,147.55,232.267,82.75,7.09,25.48,1008,94,Rain,2021-01-08,13,1,8,1,68,2
2021-01-08 14:00:00,SN2-NAPCC-599489,6.6,147.55,178.917,89.99,6.35,26.7,1007,86,Rain,2021-01-08,14,1,8,1,68,2
2021-01-08 15:00:00,SN2-NAPCC-599489,8.381,147.55,227.192,89.99,8.53,26.25,1006,86,Rain,2021-01-08,15,1,8,1,68,2
2021-01-08 16:00:00,SN2-NAPCC-599489,3.502,147.55,94.933,58.824,2.06,25.74,1006,91,Rain,2021-01-08,16,1,8,1,68,2
2021-01-08 17:00:00,SN2-NAPCC-599489,6.802,147.55,184.4,89.238,6.07,25.64,1005,91,Rain,2021-01-08,17,1,8,1,68,2
2021-01-08 18:00:00,SN2-NAPCC-599489,3.652,147.55,99.0,89.99,3.31,26.77,1006,86,Rain,2021-01-08,18,1,8,1,68,2
2021-01-08 19:00:00,SN2-NAPCC-599489,0.679,147.55,18.4,82.474,0.56,26.52,1006,86,Clouds,2021-01-08,19,1,8,1,68,1
2021-01-09 08:00:00,SN2-NAPCC-599489,1.746,147.55,47.333,77.32,1.35,25.12,1009,88,Rain,2021-01-09,8,1,9,1,68,2
2021-01-09 09:00:00,SN2-NAPCC-599489,7.119,147.55,193.0,89.99,8.92,26.12,1010,86,Clouds,2021-01-09,9,1,9,1,68,1
2021-01-09 10:00:00,SN2-NAPCC-599489,12.606,147.55,341.733,62.034,7.82,26.0,1010,86,Rain,2021-01-09,10,1,9,1,68,2
2021-01-09 11:00:00,SN2-NAPCC-599489,5.427,147.55,147.133,89.99,18.04,27.78,1010,78,Rain,2021-01-09,11,1,9,1,68,2
2021-01-09 12:00:00,SN2-NAPCC-599489,20.694,147.55,561.0,72.63,15.03,26.64,1009,83,Rain,2021-01-09,12,1,9,1,68,2
2021-01-09 13:00:00,SN2-NAPCC-599489,12.434,147.55,337.067,51.954,6.46,25.62,1009,91,Rain,2021-01-09,13,1,9,1,68,2
2021-01-09 14:00:00,SN2-NAPCC-599489,3.135,147.55,85.0,89.99,5.41,25.74,1008,91,Rain,2021-01-09,14,1,9,1,68,2
2021-01-09 15:00:00,SN2-NAPCC-599489,2.408,147.55,65.267,89.99,5.04,26.08,1007,86,Rain,2021-01-09,15,1,9,1,68,2
2021-01-09 16:00:00,SN2-NAPCC-599489,11.27,147.55,305.533,89.99,11.2,27.19,1006,80,Rain,2021-01-09,16,1,9,1,68,2
2021-01-09 17:00:00,SN2-NAPCC-599489,3.224,147.55,87.4,89.99,3.75,26.78,1006,80,Rain,2021-01-09,17,1,9,1,68,2
2021-01-09 18:00:00,SN2-NAPCC-599489,1.291,147.55,35.0,89.99,1.95,26.33,1006,83,Rain,2021-01-09,18,1,9,1,68,2
2021-01-09 19:00:00,SN2-NAPCC-599489,0.059,147.55,1.6,84.746,0.05,24.56,1007,80,Rain,2021-01-09,19,1,9,1,68,2
2021-01-10 09:00:00,SN2-NAPCC-599489,0.18,147.55,4.867,38.889,0.07,23.86,1010,83,Rain,2021-01-10,9,1,10,1,68,2
2021-01-10 10:00:00,SN2-NAPCC-599489,0.428,147.55,11.6,67.757,0.29,23.85,1011,83,Rain,2021-01-10,10,1,10,1,68,2
2021-01-10 11:00:00,SN2-NAPCC-599489,1.028,147.55,27.867,71.012,0.73,23.84,1011,83,Rain,2021-01-10,11,1,10,1,68,2
2021-01-10 12:00:00,SN2-NAPCC-599489,1.291,147.55,35.0,59.644,0.77,23.85,1011,83,Rain,2021-01-10,12,1,10,1,68,2
2021-01-10 13:00:00,SN2-NAPCC-599489,0.824,147.55,22.333,81.311,0.67,23.85,1010,83,Rain,2021-01-10,13,1,10,1,68,2
2021-01-10 14:00:00,SN2-NAPCC-599489,1.657,147.55,44.933,78.455,1.3,23.85,1009,83,Rain,2021-01-10,14,1,10,1,68,2
2021-01-10 15:00:00,SN2-NAPCC-599489,1.756,147.55,47.6,89.99,1.88,23.85,1008,83,Rain,2021-01-10,15,1,10,1,68,2
2021-01-10 16:00:00,SN2-NAPCC-599489,1.982,147.55,53.733,89.99,1.87,23.86,1008,83,Rain,2021-01-10,16,1,10,1,68,2
2021-01-10 17:00:00,SN2-NAPCC-599489,0.816,147.55,22.133,72.304,0.59,23.86,1008,83,Rain,2021-01-10,17,1,10,1,68,2
2021-01-10 18:00:00,SN2-NAPCC-599489,0.406,147.55,11.0,61.576,0.25,23.86,1008,83,Rain,2021-01-10,18,1,10,1,68,2
2021-01-10 19:00:00,SN2-NAPCC-599489,0.111,147.55,3.0,18.018,0.02,23.86,1008,83,Rain,2021-01-10,19,1,10,1,68,2
2021-01-11 08:00:00,SN2-NAPCC-599489,0.539,147.55,14.6,72.356,0.39,24.85,1008,91,Rain,2021-01-11,8,1,11,2,68,2
2021-01-11 09:00:00,SN2-NAPCC-599489,3.162,147.55,85.733,87.287,2.76,24.89,1009,91,Rain,2021-01-11,9,1,11,2,68,2
2021-01-11 10:00:00,SN2-NAPCC-599489,6.824,147.55,185.0,88.218,6.02,25.71,1010,86,Rain,2021-01-11,10,1,11,2,68,2
2021-01-11 11:00:00,SN2-NAPCC-599489,10.164,147.55,275.533,89.99,10.83,26.74,1010,80,Rain,2021-01-11,11,1,11,2,68,2
2021-01-11 12:00:00,SN2-NAPCC-599489,21.284,147.55,577.0,17.149,3.65,26.78,1010,80,Rain,2021-01-11,12,1,11,2,68,2
2021-01-11 13:00:00,SN2-NAPCC-599489,16.656,147.55,451.533,44.308,7.38,27.31,1010,78,Rain,2021-01-11,13,1,11,2,68,2
2021-01-11 14:00:00,SN2-NAPCC-599489,23.942,147.55,649.067,89.174,21.35,28.09,1009,76,Rain,2021-01-11,14,1,11,2,68,2
2021-01-11 15:00:00,SN2-NAPCC-599489,25.425,147.55,689.267,73.943,18.8,28.19,1008,74,Rain,2021-01-11,15,1,11,2,68,2
2021-01-11 16:00:00,SN2-NAPCC-599489,9.709,147.55,263.2,89.99,10.22,27.16,1007,78,Rain,2021-01-11,16,1,11,2,68,2
2021-01-11 17:00:00,SN2-NAPCC-599489,5.356,147.55,145.2,89.99,5.98,26.32,1007,86,Rain,2021-01-11,17,1,11,2,68,2
2021-01-11 18:00:00,SN2-NAPCC-599489,2.25,147.55,61.0,72.0,1.62,26.09,1008,83,Rain,2021-01-11,18,1,11,2,68,2
2021-01-11 19:00:00,SN2-NAPCC-599489,0.202,147.55,5.467,89.99,0.39,26.03,1008,83,Rain,2021-01-11,19,1,11,2,68,2
2021-01-12 08:00:00,SN2-NAPCC-599489,2.388,147.55,64.733,71.608,1.71,24.85,1009,91,Rain,2021-01-12,8,1,12,2,68,2
2021-01-12 09:00:00,SN2-NAPCC-599489,1.507,147.55,40.867,65.693,0.99,25.02,1010,91,Rain,2021-01-12,9,1,12,2,68,2
2021-01-12 10:00:00,SN2-NAPCC-599489,2.939,147.55,79.667,89.99,3.54,24.31,1011,80,Rain,2021-01-12,10,1,12,2,68,2
2021-01-12 11:00:00,SN2-NAPCC-599489,11.988,147.55,325.0,71.989,8.63,25.4,1011,77,Rain,2021-01-12,11,1,12,2,68,2
2021-01-12 12:00:00,SN2-NAPCC-599489,13.464,147.55,365.0,70.187,9.45,26.42,1010,83,Rain,2021-01-12,12,1,12,2,68,2
2021-01-12 13:00:00,SN2-NAPCC-599489,7.468,147.55,202.45,58.784,4.39,27.32,1010,76,Rain,2021-01-12,13,1,12,2,68,2
2021-01-12 14:00:00,SN2-NAPCC-599489,16.041,147.55,434.867,89.99,18.41,27.82,1009,76,Rain,2021-01-12,14,1,12,2,68,2
2021-01-12 15:00:00,SN2-NAPCC-599489,12.045,147.55,326.533,89.99,19.5,28.43,1008,70,Rain,2021-01-12,15,1,12,2,68,2
2021-01-12 16:00:00,SN2-NAPCC-599489,14.093,147.55,382.067,89.99,13.31,27.67,1008,71,Rain,2021-01-12,16,1,12,2,68,2
2021-01-12 17:00:00,SN2-NAPCC-599489,7.751,147.55,210.133,89.99,8.36,27.78,1008,71,Rain,2021-01-12,17,1,12,2,68,2
2021-01-12 18:00:00,SN2-NAPCC-599489,4.611,147.55,125.0,89.99,5.12,25.95,1008,86,Rain,2021-01-12,18,1,12,2,68,2
2021-01-12 19:00:00,SN2-NAPCC-599489,0.33,147.55,8.955,89.99,0.36,25.86,1009,80,Rain,2021-01-12,19,1,12,2,68,2
2021-01-13 12:00:00,SN2-NAPCC-599489,14.939,147.55,405.0,89.99,32.44,26.74,1011,78,Rain,2021-01-13,12,1,13,2,68,2
2021-01-14 08:00:00,SN2-NAPCC-599489,1.771,147.55,48.0,89.99,1.87,24.19,1011,85,Rain,2021-01-14,8,1,14,2,68,2
2021-01-14 09:00:00,SN2-NAPCC-599489,5.563,147.55,150.812,83.228,4.63,25.17,1011,83,Rain,2021-01-14,9,1,14,2,68,2
2021-01-14 10:00:00,SN2-NAPCC-599489,9.914,147.55,268.75,87.452,8.67,25.74,1012,78,Rain,2021-01-14,10,1,14,2,68,2
2021-01-14 11:00:00,SN2-NAPCC-599489,15.346,147.55,416.034,89.991,13.81,27.53,1012,71,Rain,2021-01-14,11,1,14,2,68,2
2021-01-14 12:00:00,SN2-NAPCC-599489,19.403,147.55,526.0,89.99,17.75,27.95,1011,71,Rain,2021-01-14,12,1,14,2,68,2
2021-01-14 13:00:00,SN2-NAPCC-599489,17.996,147.55,487.867,89.99,16.84,28.33,1011,69,Rain,2021-01-14,13,1,14,2,68,2
2021-01-14 14:00:00,SN2-NAPCC-599489,23.532,147.55,637.933,71.392,16.8,28.62,1010,66,Rain,2021-01-14,14,1,14,2,68,2
2021-01-14 15:00:00,SN2-NAPCC-599489,13.978,147.55,378.933,89.99,13.17,28.58,1009,63,Clouds,2021-01-14,15,1,14,2,68,1
2021-01-14 16:00:00,SN2-NAPCC-599489,10.442,147.55,283.067,89.99,12.62,28.6,1009,61,Clouds,2021-01-14,16,1,14,2,68,1
2021-01-14 17:00:00,SN2-NAPCC-599489,7.796,147.55,211.333,89.99,7.22,27.7,1009,63,Clouds,2021-01-14,17,1,14,2,68,1
2021-01-14 18:00:00,SN2-NAPCC-599489,3.726,147.55,101.0,89.99,3.99,27.18,1009,71,Clouds,2021-01-14,18,1,14,2,68,1
2021-01-14 19:00:00,SN2-NAPCC-599489,0.703,147.55,19.067,89.99,0.64,26.15,1010,78,Clouds,2021-01-14,19,1,14,2,68,1
2021-01-15 08:00:00,SN2-NAPCC-599489,2.278,147.55,61.75,73.31,1.67,24.85,1009,85,Clouds,2021-01-15,8,1,15,2,68,1
2021-01-15 09:00:00,SN2-NAPCC-599489,12.109,147.55,328.267,62.681,7.59,26.05,1010,80,Clouds,2021-01-15,9,1,15,2,68,1
2021-01-15 10:00:00,SN2-NAPCC-599489,23.266,147.55,630.733,64.816,15.08,27.12,1011,73,Clouds,2021-01-15,10,1,15,2,68,1
2021-01-15 11:00:00,SN2-NAPCC-599489,19.188,147.55,520.172,81.666,15.67,28.18,1011,69,Clouds,2021-01-15,11,1,15,2,68,1
2021-01-15 12:00:00,SN2-NAPCC-599489,11.988,147.55,325.0,77.828,9.33,29.02,1011,64,Clouds,2021-01-15,12,1,15,2,68,1
2021-01-15 13:00:00,SN2-NAPCC-599489,42.101,147.55,1141.333,52.279,22.01,29.61,1010,64,Clouds,2021-01-15,13,1,15,2,68,1
2021-01-15 14:00:00,SN2-NAPCC-599489,28.475,147.55,771.933,89.99,28.77,30.03,1009,58,Clouds,2021-01-15,14,1,15,2,68,1
2021-01-15 15:00:00,SN2-NAPCC-599489,32.242,147.55,874.067,71.46,23.04,30.93,1008,55,Clouds,2021-01-15,15,1,15,2,68,1
2021-01-15 16:00:00,SN2-NAPCC-599489,14.312,147.55,388.0,75.182,10.76,30.0,1007,56,Clouds,2021-01-15,16,1,15,2,68,1
2021-01-15 17:00:00,SN2-NAPCC-599489,3.974,147.55,107.733,89.99,4.01,30.01,1007,58,Clouds,2021-01-15,17,1,15,2,68,1
2021-01-15 18:00:00,SN2-NAPCC-599489,3.172,147.55,86.0,89.99,4.81,29.03,1008,62,Clouds,2021-01-15,18,1,15,2,68,1
2021-01-15 19:00:00,SN2-NAPCC-599489,0.917,147.55,24.857,89.99,0.87,27.95,1009,65,Clouds,2021-01-15,19,1,15,2,68,1
2021-01-16 08:00:00,SN2-NAPCC-599489,2.849,147.55,77.24,79.326,2.26,25.17,1009,88,Clouds,2021-01-16,8,1,16,2,68,1
2021-01-16 09:00:00,SN2-NAPCC-599489,7.749,147.55,210.059,85.172,6.6,26.71,1010,83,Clouds,2021-01-16,9,1,16,2,68,1
2021-01-16 10:00:00,SN2-NAPCC-599489,15.682,147.55,425.133,81.112,12.72,26.97,1010,80,Clouds,2021-01-16,10,1,16,2,68,1
2021-01-16 11:00:00,SN2-NAPCC-599489,28.523,147.55,773.25,41.58,11.86,28.22,1010,71,Clouds,2021-01-16,11,1,16,2,68,1
2021-01-16 12:00:00,SN2-NAPCC-599489,13.759,147.55,373.0,89.99,17.8,29.97,1009,66,Clouds,2021-01-16,12,1,16,2,68,1
2021-01-16 13:00:00,SN2-NAPCC-599489,20.952,147.55,568.0,81.949,17.17,29.56,1009,66,Clouds,2021-01-16,13,1,16,2,68,1
2021-01-16 14:00:00,SN2-NAPCC-599489,17.922,147.55,485.862,80.013,14.34,30.01,1008,66,Clouds,2021-01-16,14,1,16,2,68,1
2021-01-16 15:00:00,SN2-NAPCC-599489,7.087,147.55,192.133,89.99,14.06,29.73,1007,68,Clouds,2021-01-16,15,1,16,2,68,1
2021-01-16 16:00:00,SN2-NAPCC-599489,13.461,147.55,364.933,89.99,13.77,29.28,1007,70,Clouds,2021-01-16,16,1,16,2,68,1
2021-01-16 17:00:00,SN2-NAPCC-599489,5.479,147.55,148.533,70.268,3.85,29.04,1007,70,Clouds,2021-01-16,17,1,16,2,68,1
2021-01-16 18:00:00,SN2-NAPCC-599489,3.578,147.55,97.0,89.99,3.67,28.04,1007,76,Clouds,2021-01-16,18,1,16,2,68,1
2021-01-16 19:00:00,SN2-NAPCC-599489,0.984,147.55,26.667,86.382,0.85,27.19,1008,78,Clouds,2021-01-16,19,1,16,2,68,1
2021-01-17 08:00:00,SN2-NAPCC-599489,1.977,147.55,53.6,89.99,1.79,25.21,1010,86,Clouds,2021-01-17,8,1,17,2,68,1
2021-01-17 09:00:00,SN2-NAPCC-599489,13.857,147.55,375.667,67.114,9.3,26.52,1011,80,Clouds,2021-01-17,9,1,17,2,68,1
2021-01-17 10:00:00,SN2-NAPCC-599489,18.328,147.55,496.875,87.189,15.98,27.82,1011,73,Clouds,2021-01-17,10,1,17,2,68,1
2021-01-17 11:00:00,SN2-NAPCC-599489,26.102,147.55,707.6,86.162,22.49,28.65,1011,70,Clouds,2021-01-17,11,1,17,2,68,1
2021-01-17 12:00:00,SN2-NAPCC-599489,33.863,147.55,918.0,55.931,18.94,29.98,1010,62,Clouds,2021-01-17,12,1,17,2,68,1
2021-01-17 13:00:00,SN2-NAPCC-599489,25.032,147.55,678.6,68.632,17.18,30.45,1010,59,Clouds,2021-01-17,13,1,17,2,68,1
2021-01-17 14:00:00,SN2-NAPCC-599489,17.681,147.55,479.333,87.212,15.42,30.28,1009,62,Clouds,2021-01-17,14,1,17,2,68,1
2021-01-17 15:00:00,SN2-NAPCC-599489,13.107,147.55,355.333,89.99,18.51,30.03,1008,59,Clouds,2021-01-17,15,1,17,2,68,1
2021-01-17 16:00:00,SN2-NAPCC-599489,15.242,147.55,413.2,83.65,12.75,29.3,1008,64,Clouds,2021-01-17,16,1,17,2,68,1
2021-01-17 17:00:00,SN2-NAPCC-599489,6.423,147.55,174.133,89.99,6.98,29.69,1008,55,Clouds,2021-01-17,17,1,17,2,68,1
2021-01-17 18:00:00,SN2-NAPCC-599489,3.283,147.55,89.0,89.552,2.94,28.02,1008,63,Clouds,2021-01-17,18,1,17,2,68,1
2021-01-17 19:00:00,SN2-NAPCC-599489,0.824,147.55,22.333,86.165,0.71,27.14,1009,67,Clouds,2021-01-17,19,1,17,2,68,1
2021-01-18 08:00:00,SN2-NAPCC-599489,1.618,147.55,43.867,77.874,1.26,25.46,1012,71,Clouds,2021-01-18,8,1,18,3,68,1
2021-01-18 09:00:00,SN2-NAPCC-599489,8.715,147.55,236.267,89.99,8.17,26.03,1013,71,Clouds,2021-01-18,9,1,18,3,68,1
2021-01-18 10:00:00,SN2-NAPCC-599489,14.927,147.55,404.667,89.99,15.43,27.55,1013,63,Clouds,2021-01-18,10,1,18,3,68,1
2021-01-18 11:00:00,SN2-NAPCC-599489,13.132,147.55,356.0,77.368,10.16,27.82,1013,63,Clouds,2021-01-18,11,1,18,3,68,1
2021-01-18 12:00:00,SN2-NAPCC-599489,21.801,147.55,591.0,78.712,17.16,28.16,1012,60,Clouds,2021-01-18,12,1,18,3,68,1
2021-01-18 13:00:00,SN2-NAPCC-599489,21.948,147.55,595.0,80.098,17.58,28.59,1011,60,Clouds,2021-01-18,13,1,18,3,68,1
2021-01-18 14:00:00,SN2-NAPCC-599489,26.625,147.55,721.8,72.451,19.29,28.58,1011,58,Clouds,2021-01-18,14,1,18,3,68,1
2021-01-18 15:00:00,SN2-NAPCC-599489,15.557,147.55,421.733,69.294,10.78,28.24,1010,61,Clouds,2021-01-18,15,1,18,3,68,1
2021-01-18 16:00:00,SN2-NAPCC-599489,16.503,147.55,447.375,84.772,13.99,27.64,1009,63,Clouds,2021-01-18,16,1,18,3,68,1
2021-01-18 17:00:00,SN2-NAPCC-599489,10.87,147.55,294.667,66.145,7.19,27.58,1009,61,Clouds,2021-01-18,17,1,18,3,68,1
2021-01-18 18:00:00,SN2-NAPCC-599489,6.234,147.55,169.0,89.99,6.86,27.18,1009,65,Clouds,2021-01-18,18,1,18,3,68,1
2021-01-18 19:00:00,SN2-NAPCC-599489,1.441,147.55,39.067,89.99,1.31,26.14,1010,71,Clouds,2021-01-18,19,1,18,3,68,1
2021-01-19 08:00:00,SN2-NAPCC-599489,1.889,147.55,51.2,76.76,1.45,24.15,1011,83,Clouds,2021-01-19,8,1,19,3,68,1
2021-01-19 09:00:00,SN2-NAPCC-599489,8.155,147.55,221.067,89.99,7.52,25.71,1012,75,Clouds,2021-01-19,9,1,19,3,68,1
2021-01-19 10:00:00,SN2-NAPCC-599489,9.569,147.55,259.4,89.99,12.18,26.78,1012,71,Clouds,2021-01-19,10,1,19,3,68,1
2021-01-19 11:00:00,SN2-NAPCC-599489,13.07,147.55,354.333,89.99,19.19,27.76,1012,61,Clouds,2021-01-19,11,1,19,3,68,1
2021-01-19 12:00:00,SN2-NAPCC-599489,28.071,147.55,761.0,77.803,21.84,28.66,1011,60,Clouds,2021-01-19,12,1,19,3,68,1
2021-01-19 13:00:00,SN2-NAPCC-599489,29.57,147.55,801.621,69.023,20.41,29.03,1011,58,Clouds,2021-01-19,13,1,19,3,68,1
2021-01-19 14:00:00,SN2-NAPCC-599489,20.391,147.55,552.8,89.99,20.19,28.88,1010,60,Clouds,2021-01-19,14,1,19,3,68,1
