Datetime,Location Code,Expected Value kWh,Capacity kWp,IRR Value W/m²,PR %,Energy kWh,temp,pressure,humidity,weather_main,Date,Hour,Month,DayOfYear,WeekOfYear,plant_class,weather_class
2021-01-09 11:00:00,SN2-NAP47-599489,4.232,115.05,147.133,89.99,14.7,27.78,1010,78,Rain,2021-01-09,11,1,9,1,47,2
2021-01-09 12:00:00,SN2-NAP47-599489,16.136,115.05,561.0,81.185,13.1,26.64,1009,83,Rain,2021-01-09,12,1,9,1,47,2
2021-01-09 13:00:00,SN2-NAP47-599489,9.695,115.05,337.067,60.547,5.87,25.62,1009,91,Rain,2021-01-09,13,1,9,1,47,2
2021-01-09 14:00:00,SN2-NAP47-599489,2.445,115.05,85.0,89.99,4.36,25.74,1008,91,Rain,2021-01-09,14,1,9,1,47,2
2021-01-09 15:00:00,SN2-NAP47-599489,1.877,115.05,65.267,89.99,3.87,26.08,1007,86,Rain,2021-01-09,15,1,9,1,47,2
2021-01-09 16:00:00,SN2-NAP47-599489,8.788,115.05,305.533,89.99,9.08,27.19,1006,80,Rain,2021-01-09,16,1,9,1,47,2
2021-01-09 17:00:00,SN2-NAP47-599489,2.514,115.05,87.4,89.99,2.94,26.78,1006,80,Rain,2021-01-09,17,1,9,1,47,2
2021-01-09 18:00:00,SN2-NAP47-599489,1.007,115.05,35.0,89.99,1.56,26.33,1006,83,Rain,2021-01-09,18,1,9,1,47,2
2021-01-09 19:00:00,SN2-NAP47-599489,0.046,115.05,1.6,65.217,0.03,24.56,1007,80,Rain,2021-01-09,19,1,9,1,47,2
2021-01-10 02:00:00,SN2-NAP47-599489,0.01,115.05,0.333,89.99,0.01,24.2,1008,70,Rain,2021-01-10,2,1,10,1,47,2
2021-01-10 09:00:00,SN2-NAP47-599489,0.14,115.05,4.867,35.714,0.05,23.86,1010,83,Rain,2021-01-10,9,1,10,1,47,2
2021-01-10 10:00:00,SN2-NAP47-599489,0.334,115.05,11.6,68.862,0.23,23.85,1011,83,Rain,2021-01-10,10,1,10,1,47,2
2021-01-10 11:00:00,SN2-NAP47-599489,0.802,115.05,27.867,72.319,0.58,23.84,1011,83,Rain,2021-01-10,11,1,10,1,47,2
2021-01-10 12:00:00,SN2-NAP47-599489,1.007,115.05,35.0,60.576,0.61,23.85,1011,83,Rain,2021-01-10,12,1,10,1,47,2
2021-01-10 13:00:00,SN2-NAP47-599489,0.642,115.05,22.333,82.555,0.53,23.85,1010,83,Rain,2021-01-10,13,1,10,1,47,2
2021-01-10 14:00:00,SN2-NAP47-599489,1.292,115.05,44.933,81.269,1.05,23.85,1009,83,Rain,2021-01-10,14,1,10,1,47,2
2021-01-10 15:00:00,SN2-NAP47-599489,1.369,115.05,47.6,89.99,1.49,23.85,1008,83,Rain,2021-01-10,15,1,10,1,47,2
2021-01-10 16:00:00,SN2-NAP47-599489,1.546,115.05,53.733,89.99,1.61,23.86,1008,83,Rain,2021-01-10,16,1,10,1,47,2
2021-01-10 17:00:00,SN2-NAP47-599489,0.637,115.05,22.133,72.214,0.46,23.86,1008,83,Rain,2021-01-10,17,1,10,1,47,2
2021-01-10 18:00:00,SN2-NAP47-599489,0.316,115.05,11.0,63.291,0.2,23.86,1008,83,Rain,2021-01-10,18,1,10,1,47,2
2021-01-10 19:00:00,SN2-NAP47-599489,0.086,115.05,3.0,23.256,0.02,23.86,1008,83,Rain,2021-01-10,19,1,10,1,47,2
2021-01-11 08:00:00,SN2-NAP47-599489,0.42,115.05,14.6,73.81,0.31,24.85,1008,91,Rain,2021-01-11,8,1,11,2,47,2
2021-01-11 09:00:00,SN2-NAP47-599489,2.466,115.05,85.733,89.213,2.2,24.89,1009,91,Rain,2021-01-11,9,1,11,2,47,2
2021-01-11 10:00:00,SN2-NAP47-599489,5.321,115.05,185.0,89.99,4.83,25.71,1010,86,Rain,2021-01-11,10,1,11,2,47,2
2021-01-11 11:00:00,SN2-NAP47-599489,7.925,115.05,275.533,89.99,8.23,26.74,1010,80,Rain,2021-01-11,11,1,11,2,47,2
2021-01-11 12:00:00,SN2-NAP47-599489,16.596,115.05,577.0,18.739,3.11,26.78,1010,80,Rain,2021-01-11,12,1,11,2,47,2
2021-01-11 13:00:00,SN2-NAP47-599489,12.987,115.05,451.533,42.042,5.46,27.31,1010,78,Rain,2021-01-11,13,1,11,2,47,2
2021-01-11 14:00:00,SN2-NAP47-599489,18.669,115.05,649.067,89.99,19.56,28.09,1009,76,Rain,2021-01-11,14,1,11,2,47,2
2021-01-11 15:00:00,SN2-NAP47-599489,19.825,115.05,689.267,68.6,13.6,28.19,1008,74,Rain,2021-01-11,15,1,11,2,47,2
2021-01-11 16:00:00,SN2-NAP47-599489,7.57,115.05,263.2,89.99,8.76,27.16,1007,78,Rain,2021-01-11,16,1,11,2,47,2
2021-01-11 17:00:00,SN2-NAP47-599489,4.176,115.05,145.2,89.99,4.77,26.32,1007,86,Rain,2021-01-11,17,1,11,2,47,2
2021-01-11 18:00:00,SN2-NAP47-599489,1.755,115.05,61.0,77.493,1.36,26.09,1008,83,Rain,2021-01-11,18,1,11,2,47,2
2021-01-11 19:00:00,SN2-NAP47-599489,0.157,115.05,5.467,89.99,0.29,26.03,1008,83,Rain,2021-01-11,19,1,11,2,47,2
2021-01-12 02:00:00,SN2-NAP47-599489,0.029,115.05,1.0,34.483,0.01,24.82,1010,91,Rain,2021-01-12,2,1,12,2,47,2
2021-01-12 08:00:00,SN2-NAP47-599489,1.862,115.05,64.733,76.799,1.43,24.85,1009,91,Rain,2021-01-12,8,1,12,2,47,2
2021-01-12 09:00:00,SN2-NAP47-599489,1.175,115.05,40.867,68.085,0.8,25.02,1010,91,Rain,2021-01-12,9,1,12,2,47,2
2021-01-12 10:00:00,SN2-NAP47-599489,2.291,115.05,79.667,89.99,2.97,24.31,1011,80,Rain,2021-01-12,10,1,12,2,47,2
2021-01-12 11:00:00,SN2-NAP47-599489,9.348,115.05,325.0,76.38,7.14,25.4,1011,77,Rain,2021-01-12,11,1,12,2,47,2
2021-01-12 12:00:00,SN2-NAP47-599489,10.498,115.05,365.0,74.109,7.78,26.42,1010,83,Rain,2021-01-12,12,1,12,2,47,2
2021-01-12 13:00:00,SN2-NAP47-599489,5.823,115.05,202.45,61.137,3.56,27.32,1010,76,Rain,2021-01-12,13,1,12,2,47,2
2021-01-12 14:00:00,SN2-NAP47-599489,12.508,115.05,434.867,89.99,14.5,27.82,1009,76,Rain,2021-01-12,14,1,12,2,47,2
2021-01-12 15:00:00,SN2-NAP47-599489,9.392,115.05,326.533,89.99,16.09,28.43,1008,70,Rain,2021-01-12,15,1,12,2,47,2
2021-01-12 16:00:00,SN2-NAP47-599489,10.989,115.05,382.067,89.99,10.6,27.67,1008,71,Rain,2021-01-12,16,1,12,2,47,2
2021-01-12 17:00:00,SN2-NAP47-599489,6.044,115.05,210.133,89.99,6.77,27.78,1008,71,Rain,2021-01-12,17,1,12,2,47,2
2021-01-12 18:00:00,SN2-NAP47-599489,3.595,115.05,125.0,89.99,4.14,25.95,1008,86,Rain,2021-01-12,18,1,12,2,47,2
2021-01-12 19:00:00,SN2-NAP47-599489,0.258,115.05,8.955,89.99,0.26,25.86,1009,80,Rain,2021-01-12,19,1,12,2,47,2
2021-01-13 10:00:00,SN2-NAP47-599489,5.009,115.05,174.167,64.883,3.25,25.67,1012,83,Clouds,2021-01-13,10,1,13,2,47,1
2021-01-13 12:00:00,SN2-NAP47-599489,11.649,115.05,405.0,89.99,12.58,26.74,1011,78,Rain,2021-01-13,12,1,13,2,47,2
2021-01-13 13:00:00,SN2-NAP47-599489,13.025,115.05,452.857,68.714,8.95,27.23,1011,73,Rain,2021-01-13,13,1,13,2,47,2
2021-01-14 08:00:00,SN2-NAP47-599489,1.381,115.05,48.0,89.99,1.39,24.19,1011,85,Rain,2021-01-14,8,1,14,2,47,2
2021-01-14 09:00:00,SN2-NAP47-599489,4.338,115.05,150.812,85.523,3.71,25.17,1011,83,Rain,2021-01-14,9,1,14,2,47,2
2021-01-14 10:00:00,SN2-NAP47-599489,7.73,115.05,268.75,89.99,7.0,25.74,1012,78,Rain,2021-01-14,10,1,14,2,47,2
2021-01-14 11:00:00,SN2-NAP47-599489,11.966,115.05,416.034,89.99,11.06,27.53,1012,71,Rain,2021-01-14,11,1,14,2,47,2
2021-01-14 12:00:00,SN2-NAP47-599489,15.129,115.05,526.0,89.99,14.22,27.95,1011,71,Rain,2021-01-14,12,1,14,2,47,2
2021-01-14 13:00:00,SN2-NAP47-599489,14.032,115.05,487.867,89.99,14.93,28.33,1011,69,Rain,2021-01-14,13,1,14,2,47,2
2021-01-14 14:00:00,SN2-NAP47-599489,18.349,115.05,637.933,78.097,14.33,28.62,1010,66,Rain,2021-01-14,14,1,14,2,47,2
2021-01-14 15:00:00,SN2-NAP47-599489,10.899,115.05,378.933,89.99,10.77,28.58,1009,63,Clouds,2021-01-14,15,1,14,2,47,1
2021-01-14 16:00:00,SN2-NAP47-599489,8.142,115.05,283.067,89.99,10.24,28.6,1009,61,Clouds,2021-01-14,16,1,14,2,47,1
2021-01-14 17:00:00,SN2-NAP47-599489,6.078,115.05,211.333,89.99,5.84,27.7,1009,63,Clouds,2021-01-14,17,1,14,2,47,1
2021-01-14 18:00:00,SN2-NAP47-599489,2.905,115.05,101.0,89.99,3.26,27.18,1009,71,Clouds,2021-01-14,18,1,14,2,47,1
2021-01-14 19:00:00,SN2-NAP47-599489,0.548,115.05,19.067,89.99,0.51,26.15,1010,78,Clouds,2021-01-14,19,1,14,2,47,1
2021-01-15 08:00:00,SN2-NAP47-599489,1.776,115.05,61.75,75.45,1.34,24.85,1009,85,Clouds,2021-01-15,8,1,15,2,47,1
2021-01-15 09:00:00,SN2-NAP47-599489,9.442,115.05,328.267,76.467,7.22,26.05,1010,80,Clouds,2021-01-15,9,1,15,2,47,1
2021-01-15 10:00:00,SN2-NAP47-599489,18.141,115.05,630.733,62.896,11.41,27.12,1011,73,Clouds,2021-01-15,10,1,15,2,47,1
2021-01-15 11:00:00,SN2-NAP47-599489,14.961,115.05,520.172,78.404,11.73,28.18,1011,69,Clouds,2021-01-15,11,1,15,2,47,1
2021-01-15 12:00:00,SN2-NAP47-599489,9.348,115.05,325.0,77.236,7.22,29.02,1011,64,Clouds,2021-01-15,12,1,15,2,47,1
2021-01-15 13:00:00,SN2-NAP47-599489,32.828,115.05,1141.333,46.759,15.35,29.61,1010,64,Clouds,2021-01-15,13,1,15,2,47,1
2021-01-15 14:00:00,SN2-NAP47-599489,22.203,115.05,771.933,89.99,20.28,30.03,1009,58,Clouds,2021-01-15,14,1,15,2,47,1
2021-01-15 15:00:00,SN2-NAP47-599489,25.14,115.05,874.067,75.696,19.03,30.93,1008,55,Clouds,2021-01-15,15,1,15,2,47,1
2021-01-15 16:00:00,SN2-NAP47-599489,11.16,115.05,388.0,73.208,8.17,30.0,1007,56,Clouds,2021-01-15,16,1,15,2,47,1
2021-01-15 17:00:00,SN2-NAP47-599489,3.099,115.05,107.733,89.99,3.13,30.01,1007,58,Clouds,2021-01-15,17,1,15,2,47,1
2021-01-15 18:00:00,SN2-NAP47-599489,2.474,115.05,86.0,89.99,3.86,29.03,1008,62,Clouds,2021-01-15,18,1,15,2,47,1
2021-01-15 19:00:00,SN2-NAP47-599489,0.715,115.05,24.857,89.99,0.7,27.95,1009,65,Clouds,2021-01-15,19,1,15,2,47,1
2021-01-16 08:00:00,SN2-NAP47-599489,2.222,115.05,77.24,80.108,1.78,25.17,1009,88,Clouds,2021-01-16,8,1,16,2,47,1
2021-01-16 09:00:00,SN2-NAP47-599489,6.042,115.05,210.059,88.216,5.33,26.71,1010,83,Clouds,2021-01-16,9,1,16,2,47,1
2021-01-16 10:00:00,SN2-NAP47-599489,12.228,115.05,425.133,89.99,11.3,26.97,1010,80,Clouds,2021-01-16,10,1,16,2,47,1
2021-01-16 11:00:00,SN2-NAP47-599489,22.241,115.05,773.25,48.604,10.81,28.22,1010,71,Clouds,2021-01-16,11,1,16,2,47,1
2021-01-16 12:00:00,SN2-NAP47-599489,10.728,115.05,373.0,89.99,15.61,29.97,1009,66,Clouds,2021-01-16,12,1,16,2,47,1
2021-01-16 13:00:00,SN2-NAP47-599489,16.337,115.05,568.0,86.062,14.06,29.56,1009,66,Clouds,2021-01-16,13,1,16,2,47,1
2021-01-16 14:00:00,SN2-NAP47-599489,13.975,115.05,485.862,83.649,11.69,30.01,1008,66,Clouds,2021-01-16,14,1,16,2,47,1
2021-01-16 15:00:00,SN2-NAP47-599489,5.526,115.05,192.133,89.99,11.13,29.73,1007,68,Clouds,2021-01-16,15,1,16,2,47,1
2021-01-16 16:00:00,SN2-NAP47-599489,10.496,115.05,364.933,89.99,11.2,29.28,1007,70,Clouds,2021-01-16,16,1,16,2,47,1
2021-01-16 17:00:00,SN2-NAP47-599489,4.272,115.05,148.533,68.586,2.93,29.04,1007,70,Clouds,2021-01-16,17,1,16,2,47,1
2021-01-16 18:00:00,SN2-NAP47-599489,2.79,115.05,97.0,89.99,3.01,28.04,1007,76,Clouds,2021-01-16,18,1,16,2,47,1
2021-01-16 19:00:00,SN2-NAP47-599489,0.767,115.05,26.667,89.99,0.71,27.19,1008,78,Clouds,2021-01-16,19,1,16,2,47,1
2021-01-17 08:00:00,SN2-NAP47-599489,1.542,115.05,53.6,89.99,1.41,25.21,1010,86,Clouds,2021-01-17,8,1,17,2,47,1
2021-01-17 09:00:00,SN2-NAP47-599489,10.805,115.05,375.667,66.543,7.19,26.52,1011,80,Clouds,2021-01-17,9,1,17,2,47,1
2021-01-17 10:00:00,SN2-NAP47-599489,14.291,115.05,496.875,89.99,13.01,27.82,1011,73,Clouds,2021-01-17,10,1,17,2,47,1
2021-01-17 11:00:00,SN2-NAP47-599489,20.352,115.05,707.6,88.296,17.97,28.65,1011,70,Clouds,2021-01-17,11,1,17,2,47,1
2021-01-17 12:00:00,SN2-NAP47-599489,26.404,115.05,918.0,80.783,21.33,29.98,1010,62,Clouds,2021-01-17,12,1,17,2,47,1
2021-01-17 13:00:00,SN2-NAP47-599489,19.518,115.05,678.6,67.732,13.22,30.45,1010,59,Clouds,2021-01-17,13,1,17,2,47,1
2021-01-17 14:00:00,SN2-NAP47-599489,13.787,115.05,479.333,89.99,12.86,30.28,1009,62,Clouds,2021-01-17,14,1,17,2,47,1
2021-01-17 15:00:00,SN2-NAP47-599489,10.22,115.05,355.333,89.99,17.7,30.03,1008,59,Clouds,2021-01-17,15,1,17,2,47,1
2021-01-17 16:00:00,SN2-NAP47-599489,11.885,115.05,413.2,89.525,10.64,29.3,1008,64,Clouds,2021-01-17,16,1,17,2,47,1
2021-01-17 17:00:00,SN2-NAP47-599489,5.009,115.05,174.133,89.99,5.92,29.69,1008,55,Clouds,2021-01-17,17,1,17,2,47,1
2021-01-17 18:00:00,SN2-NAP47-599489,2.56,115.05,89.0,89.99,2.36,28.02,1008,63,Clouds,2021-01-17,18,1,17,2,47,1
2021-01-17 19:00:00,SN2-NAP47-599489,0.642,115.05,22.333,89.99,0.58,27.14,1009,67,Clouds,2021-01-17,19,1,17,2,47,1
2021-01-18 08:00:00,SN2-NAP47-599489,1.262,115.05,43.867,81.616,1.03,25.46,1012,71,Clouds,2021-01-18,8,1,18,3,47,1
2021-01-18 09:00:00,SN2-NAP47-599489,6.796,115.05,236.267,89.99,6.39,26.03,1013,71,Clouds,2021-01-18,9,1,18,3,47,1
2021-01-18 10:00:00,SN2-NAP47-599489,11.639,115.05,404.667,89.99,12.41,27.55,1013,63,Clouds,2021-01-18,10,1,18,3,47,1
2021-01-18 11:00:00,SN2-NAP47-599489,10.239,115.05,356.0,82.137,8.41,27.82,1013,63,Clouds,2021-01-18,11,1,18,3,47,1
2021-01-18 12:00:00,SN2-NAP47-599489,16.999,115.05,591.0,81.652,13.88,28.16,1012,60,Clouds,2021-01-18,12,1,18,3,47,1
2021-01-18 13:00:00,SN2-NAP47-599489,17.114,115.05,595.0,87.531,14.98,28.59,1011,60,Clouds,2021-01-18,13,1,18,3,47,1
2021-01-18 14:00:00,SN2-NAP47-599489,20.761,115.05,721.8,79.717,16.55,28.58,1011,58,Clouds,2021-01-18,14,1,18,3,47,1
2021-01-18 15:00:00,SN2-NAP47-599489,12.13,115.05,421.733,74.691,9.06,28.24,1010,61,Clouds,2021-01-18,15,1,18,3,47,1
2021-01-18 16:00:00,SN2-NAP47-599489,12.868,115.05,447.375,87.504,11.26,27.64,1009,63,Clouds,2021-01-18,16,1,18,3,47,1
2021-01-18 17:00:00,SN2-NAP47-599489,8.475,115.05,294.667,70.796,6.0,27.58,1009,61,Clouds,2021-01-18,17,1,18,3,47,1
2021-01-18 18:00:00,SN2-NAP47-599489,4.861,115.05,169.0,89.99,5.5,27.18,1009,65,Clouds,2021-01-18,18,1,18,3,47,1
2021-01-18 19:00:00,SN2-NAP47-599489,1.124,115.05,39.067,89.99,1.09,26.14,1010,71,Clouds,2021-01-18,19,1,18,3,47,1
2021-01-19 08:00:00,SN2-NAP47-599489,1.473,115.05,51.2,79.43,1.17,24.15,1011,83,Clouds,2021-01-19,8,1,19,3,47,1
2021-01-19 09:00:00,SN2-NAP47-599489,6.358,115.05,221.067,89.99,5.88,25.71,1012,75,Clouds,2021-01-19,9,1,19,3,47,1
2021-01-19 10:00:00,SN2-NAP47-599489,7.461,115.05,259.4,89.99,10.11,26.78,1012,71,Clouds,2021-01-19,10,1,19,3,47,1
2021-01-19 11:00:00,SN2-NAP47-599489,10.192,115.05,354.333,89.99,16.21,27.76,1012,61,Clouds,2021-01-19,11,1,19,3,47,1
2021-01-19 12:00:00,SN2-NAP47-599489,21.888,115.05,761.0,83.333,18.24,28.66,1011,60,Clouds,2021-01-19,12,1,19,3,47,1
2021-01-19 13:00:00,SN2-NAP47-599489,23.057,115.05,801.621,67.919,15.66,29.03,1011,58,Clouds,2021-01-19,13,1,19,3,47,1
