Datetime,Location Code,Expected Value kWh,Capacity kWp,IRR Value W/m²,PR %,Energy kWh,temp,pressure,humidity,weather_main,Date,Hour,Month,DayOfYear,WeekOfYear,plant_class,weather_class
2021-01-08 09:00:00,SN2-NAP56-599489,0.302,24.7,48.867,89.99,0.32,24.89,1009,94,Rain,2021-01-08,9,1,8,1,56,2
2021-01-08 10:00:00,SN2-NAP56-599489,1.263,24.7,204.562,89.99,1.27,25.74,1009,91,Clouds,2021-01-08,10,1,8,1,56,1
2021-01-08 11:00:00,SN2-NAP56-599489,1.658,24.7,268.533,89.99,1.53,27.64,1009,83,Clouds,2021-01-08,11,1,8,1,56,1
2021-01-08 12:00:00,SN2-NAP56-599489,1.649,24.7,267.0,81.868,1.35,26.19,1009,88,Rain,2021-01-08,12,1,8,1,56,2
2021-01-08 13:00:00,SN2-NAP56-599489,1.434,24.7,232.267,83.682,1.2,25.48,1008,94,Rain,2021-01-08,13,1,8,1,56,2
2021-01-08 14:00:00,SN2-NAP56-599489,1.105,24.7,178.917,89.99,1.09,26.7,1007,86,Rain,2021-01-08,14,1,8,1,56,2
2021-01-08 15:00:00,SN2-NAP56-599489,1.403,24.7,227.192,89.99,1.49,26.25,1006,86,Rain,2021-01-08,15,1,8,1,56,2
2021-01-08 16:00:00,SN2-NAP56-599489,0.586,24.7,94.933,58.02,0.34,25.74,1006,91,Rain,2021-01-08,16,1,8,1,56,2
2021-01-08 17:00:00,SN2-NAP56-599489,1.139,24.7,184.4,89.552,1.02,25.64,1005,91,Rain,2021-01-08,17,1,8,1,56,2
2021-01-08 18:00:00,SN2-NAP56-599489,0.611,24.7,99.0,89.99,0.56,26.77,1006,86,Rain,2021-01-08,18,1,8,1,56,2
2021-01-08 19:00:00,SN2-NAP56-599489,0.114,24.7,18.4,78.947,0.09,26.52,1006,86,Clouds,2021-01-08,19,1,8,1,56,1
2021-01-09 08:00:00,SN2-NAP56-599489,0.292,24.7,47.333,78.767,0.23,25.12,1009,88,Rain,2021-01-09,8,1,9,1,56,2
2021-01-09 09:00:00,SN2-NAP56-599489,1.192,24.7,193.0,89.99,1.48,26.12,1010,86,Clouds,2021-01-09,9,1,9,1,56,1
2021-01-09 10:00:00,SN2-NAP56-599489,2.11,24.7,341.733,67.299,1.42,26.0,1010,86,Rain,2021-01-09,10,1,9,1,56,2
2021-01-09 11:00:00,SN2-NAP56-599489,0.909,24.7,147.133,89.99,3.13,27.78,1010,78,Rain,2021-01-09,11,1,9,1,56,2
2021-01-09 12:00:00,SN2-NAP56-599489,3.464,24.7,561.0,76.212,2.64,26.64,1009,83,Rain,2021-01-09,12,1,9,1,56,2
2021-01-09 13:00:00,SN2-NAP56-599489,2.081,24.7,337.067,51.418,1.07,25.62,1009,91,Rain,2021-01-09,13,1,9,1,56,2
2021-01-09 14:00:00,SN2-NAP56-599489,0.525,24.7,85.0,89.99,0.94,25.74,1008,91,Rain,2021-01-09,14,1,9,1,56,2
2021-01-09 15:00:00,SN2-NAP56-599489,0.403,24.7,65.267,89.99,0.92,26.08,1007,86,Rain,2021-01-09,15,1,9,1,56,2
2021-01-09 16:00:00,SN2-NAP56-599489,1.887,24.7,305.533,89.99,1.92,27.19,1006,80,Rain,2021-01-09,16,1,9,1,56,2
2021-01-09 17:00:00,SN2-NAP56-599489,0.54,24.7,87.4,89.99,0.65,26.78,1006,80,Rain,2021-01-09,17,1,9,1,56,2
2021-01-09 18:00:00,SN2-NAP56-599489,0.216,24.7,35.0,89.99,0.34,26.33,1006,83,Rain,2021-01-09,18,1,9,1,56,2
2021-01-09 19:00:00,SN2-NAP56-599489,0.01,24.7,1.6,89.99,0.01,24.56,1007,80,Rain,2021-01-09,19,1,9,1,56,2
2021-01-10 09:00:00,SN2-NAP56-599489,0.03,24.7,4.867,33.333,0.01,23.86,1010,83,Rain,2021-01-10,9,1,10,1,56,2
2021-01-10 10:00:00,SN2-NAP56-599489,0.072,24.7,11.6,55.556,0.04,23.85,1011,83,Rain,2021-01-10,10,1,10,1,56,2
2021-01-10 11:00:00,SN2-NAP56-599489,0.172,24.7,27.867,63.953,0.11,23.84,1011,83,Rain,2021-01-10,11,1,10,1,56,2
2021-01-10 12:00:00,SN2-NAP56-599489,0.216,24.7,35.0,60.185,0.13,23.85,1011,83,Rain,2021-01-10,12,1,10,1,56,2
2021-01-10 13:00:00,SN2-NAP56-599489,0.138,24.7,22.333,79.71,0.11,23.85,1010,83,Rain,2021-01-10,13,1,10,1,56,2
2021-01-10 14:00:00,SN2-NAP56-599489,0.277,24.7,44.933,75.812,0.21,23.85,1009,83,Rain,2021-01-10,14,1,10,1,56,2
2021-01-10 15:00:00,SN2-NAP56-599489,0.294,24.7,47.6,89.99,0.32,23.85,1008,83,Rain,2021-01-10,15,1,10,1,56,2
2021-01-10 16:00:00,SN2-NAP56-599489,0.332,24.7,53.733,89.99,0.32,23.86,1008,83,Rain,2021-01-10,16,1,10,1,56,2
2021-01-10 17:00:00,SN2-NAP56-599489,0.137,24.7,22.133,65.693,0.09,23.86,1008,83,Rain,2021-01-10,17,1,10,1,56,2
2021-01-10 18:00:00,SN2-NAP56-599489,0.068,24.7,11.0,44.118,0.03,23.86,1008,83,Rain,2021-01-10,18,1,10,1,56,2
2021-01-10 19:00:00,SN2-NAP56-599489,0.019,24.7,3.0,52.632,0.01,23.86,1008,83,Rain,2021-01-10,19,1,10,1,56,2
2021-01-11 08:00:00,SN2-NAP56-599489,0.09,24.7,14.6,66.667,0.06,24.85,1008,91,Rain,2021-01-11,8,1,11,2,56,2
2021-01-11 09:00:00,SN2-NAP56-599489,0.529,24.7,85.733,88.847,0.47,24.89,1009,91,Rain,2021-01-11,9,1,11,2,56,2
2021-01-11 10:00:00,SN2-NAP56-599489,1.142,24.7,185.0,89.99,1.05,25.71,1010,86,Rain,2021-01-11,10,1,11,2,56,2
2021-01-11 11:00:00,SN2-NAP56-599489,1.701,24.7,275.533,89.99,1.94,26.74,1010,80,Rain,2021-01-11,11,1,11,2,56,2
2021-01-11 12:00:00,SN2-NAP56-599489,3.563,24.7,577.0,16.84,0.6,26.78,1010,80,Rain,2021-01-11,12,1,11,2,56,2
2021-01-11 13:00:00,SN2-NAP56-599489,2.788,24.7,451.533,47.346,1.32,27.31,1010,78,Rain,2021-01-11,13,1,11,2,56,2
2021-01-11 14:00:00,SN2-NAP56-599489,4.008,24.7,649.067,89.99,3.84,28.09,1009,76,Rain,2021-01-11,14,1,11,2,56,2
2021-01-11 15:00:00,SN2-NAP56-599489,4.256,24.7,689.267,80.122,3.41,28.19,1008,74,Rain,2021-01-11,15,1,11,2,56,2
2021-01-11 16:00:00,SN2-NAP56-599489,1.625,24.7,263.2,89.99,1.74,27.16,1007,78,Rain,2021-01-11,16,1,11,2,56,2
2021-01-11 17:00:00,SN2-NAP56-599489,0.897,24.7,145.2,89.99,1.05,26.32,1007,86,Rain,2021-01-11,17,1,11,2,56,2
2021-01-11 18:00:00,SN2-NAP56-599489,0.377,24.7,61.0,71.618,0.27,26.09,1008,83,Rain,2021-01-11,18,1,11,2,56,2
2021-01-11 19:00:00,SN2-NAP56-599489,0.034,24.7,5.467,89.99,0.06,26.03,1008,83,Rain,2021-01-11,19,1,11,2,56,2
2021-01-12 08:00:00,SN2-NAP56-599489,0.4,24.7,64.733,72.5,0.29,24.85,1009,91,Rain,2021-01-12,8,1,12,2,56,2
2021-01-12 09:00:00,SN2-NAP56-599489,0.252,24.7,40.867,67.46,0.17,25.02,1010,91,Rain,2021-01-12,9,1,12,2,56,2
2021-01-12 10:00:00,SN2-NAP56-599489,0.492,24.7,79.667,89.99,0.6,24.31,1011,80,Rain,2021-01-12,10,1,12,2,56,2
2021-01-12 11:00:00,SN2-NAP56-599489,2.007,24.7,325.0,74.738,1.5,25.4,1011,77,Rain,2021-01-12,11,1,12,2,56,2
2021-01-12 12:00:00,SN2-NAP56-599489,2.254,24.7,365.0,72.316,1.63,26.42,1010,83,Rain,2021-01-12,12,1,12,2,56,2
2021-01-12 13:00:00,SN2-NAP56-599489,1.25,24.7,202.45,60.8,0.76,27.32,1010,76,Rain,2021-01-12,13,1,12,2,56,2
2021-01-12 14:00:00,SN2-NAP56-599489,2.685,24.7,434.867,89.99,3.27,27.82,1009,76,Rain,2021-01-12,14,1,12,2,56,2
2021-01-12 15:00:00,SN2-NAP56-599489,2.016,24.7,326.533,89.99,3.43,28.43,1008,70,Rain,2021-01-12,15,1,12,2,56,2
2021-01-12 16:00:00,SN2-NAP56-599489,2.359,24.7,382.067,89.99,2.32,27.67,1008,71,Rain,2021-01-12,16,1,12,2,56,2
2021-01-12 17:00:00,SN2-NAP56-599489,1.298,24.7,210.133,89.99,1.46,27.78,1008,71,Rain,2021-01-12,17,1,12,2,56,2
2021-01-12 18:00:00,SN2-NAP56-599489,0.772,24.7,125.0,89.99,0.88,25.95,1008,86,Rain,2021-01-12,18,1,12,2,56,2
2021-01-12 19:00:00,SN2-NAP56-599489,0.055,24.7,8.955,89.99,0.06,25.86,1009,80,Rain,2021-01-12,19,1,12,2,56,2
2021-01-13 08:00:00,SN2-NAP56-599489,0.179,24.7,28.909,89.385,0.16,24.43,1010,88,Rain,2021-01-13,8,1,13,2,56,2
2021-01-13 13:00:00,SN2-NAP56-599489,2.796,24.7,452.857,89.99,18.21,27.23,1011,73,Rain,2021-01-13,13,1,13,2,56,2
2021-01-14 19:00:00,SN2-NAP56-599489,0.118,24.7,19.067,89.99,0.11,26.15,1010,78,Clouds,2021-01-14,19,1,14,2,56,1
2021-01-15 08:00:00,SN2-NAP56-599489,0.381,24.7,61.75,73.491,0.28,24.85,1009,85,Clouds,2021-01-15,8,1,15,2,56,1
2021-01-15 09:00:00,SN2-NAP56-599489,2.027,24.7,328.267,63.148,1.28,26.05,1010,80,Clouds,2021-01-15,9,1,15,2,56,1
2021-01-15 10:00:00,SN2-NAP56-599489,3.895,24.7,630.733,79.332,3.09,27.12,1011,73,Clouds,2021-01-15,10,1,15,2,56,1
2021-01-15 11:00:00,SN2-NAP56-599489,3.212,24.7,520.172,89.99,3.0,28.18,1011,69,Clouds,2021-01-15,11,1,15,2,56,1
2021-01-15 12:00:00,SN2-NAP56-599489,2.007,24.7,325.0,84.205,1.69,29.02,1011,64,Clouds,2021-01-15,12,1,15,2,56,1
2021-01-15 13:00:00,SN2-NAP56-599489,7.048,24.7,1141.333,55.477,3.91,29.61,1010,64,Clouds,2021-01-15,13,1,15,2,56,1
2021-01-15 14:00:00,SN2-NAP56-599489,4.767,24.7,771.933,89.99,5.18,30.03,1009,58,Clouds,2021-01-15,14,1,15,2,56,1
2021-01-15 15:00:00,SN2-NAP56-599489,5.397,24.7,874.067,75.598,4.08,30.93,1008,55,Clouds,2021-01-15,15,1,15,2,56,1
2021-01-15 16:00:00,SN2-NAP56-599489,2.396,24.7,388.0,80.968,1.94,30.0,1007,56,Clouds,2021-01-15,16,1,15,2,56,1
2021-01-15 17:00:00,SN2-NAP56-599489,0.665,24.7,107.733,89.99,0.72,30.01,1007,58,Clouds,2021-01-15,17,1,15,2,56,1
2021-01-15 18:00:00,SN2-NAP56-599489,0.531,24.7,86.0,89.99,0.84,29.03,1008,62,Clouds,2021-01-15,18,1,15,2,56,1
2021-01-15 19:00:00,SN2-NAP56-599489,0.153,24.7,24.857,89.99,0.14,27.95,1009,65,Clouds,2021-01-15,19,1,15,2,56,1
2021-01-16 08:00:00,SN2-NAP56-599489,0.477,24.7,77.24,75.472,0.36,25.17,1009,88,Clouds,2021-01-16,8,1,16,2,56,1
2021-01-16 09:00:00,SN2-NAP56-599489,1.297,24.7,210.059,89.99,1.21,26.71,1010,83,Clouds,2021-01-16,9,1,16,2,56,1
2021-01-16 10:00:00,SN2-NAP56-599489,2.625,24.7,425.133,89.99,2.45,26.97,1010,80,Clouds,2021-01-16,10,1,16,2,56,1
2021-01-16 11:00:00,SN2-NAP56-599489,4.775,24.7,773.25,49.215,2.35,28.22,1010,71,Clouds,2021-01-16,11,1,16,2,56,1
2021-01-16 12:00:00,SN2-NAP56-599489,2.303,24.7,373.0,89.99,3.31,29.97,1009,66,Clouds,2021-01-16,12,1,16,2,56,1
2021-01-16 13:00:00,SN2-NAP56-599489,3.507,24.7,568.0,88.68,3.11,29.56,1009,66,Clouds,2021-01-16,13,1,16,2,56,1
2021-01-16 14:00:00,SN2-NAP56-599489,3.0,24.7,485.862,83.667,2.51,30.01,1008,66,Clouds,2021-01-16,14,1,16,2,56,1
2021-01-16 15:00:00,SN2-NAP56-599489,1.186,24.7,192.133,89.99,2.53,29.73,1007,68,Clouds,2021-01-16,15,1,16,2,56,1
2021-01-16 16:00:00,SN2-NAP56-599489,2.253,24.7,364.933,89.99,2.42,29.28,1007,70,Clouds,2021-01-16,16,1,16,2,56,1
2021-01-16 17:00:00,SN2-NAP56-599489,0.917,24.7,148.533,74.155,0.68,29.04,1007,70,Clouds,2021-01-16,17,1,16,2,56,1
2021-01-16 18:00:00,SN2-NAP56-599489,0.599,24.7,97.0,89.99,0.63,28.04,1007,76,Clouds,2021-01-16,18,1,16,2,56,1
2021-01-16 19:00:00,SN2-NAP56-599489,0.165,24.7,26.667,84.848,0.14,27.19,1008,78,Clouds,2021-01-16,19,1,16,2,56,1
2021-01-17 08:00:00,SN2-NAP56-599489,0.331,24.7,53.6,81.571,0.27,25.21,1010,86,Clouds,2021-01-17,8,1,17,2,56,1
2021-01-17 09:00:00,SN2-NAP56-599489,2.32,24.7,375.667,72.845,1.69,26.52,1011,80,Clouds,2021-01-17,9,1,17,2,56,1
2021-01-17 10:00:00,SN2-NAP56-599489,3.068,24.7,496.875,89.99,3.3,27.82,1011,73,Clouds,2021-01-17,10,1,17,2,56,1
2021-01-17 11:00:00,SN2-NAP56-599489,4.369,24.7,707.6,89.99,4.38,28.65,1011,70,Clouds,2021-01-17,11,1,17,2,56,1
2021-01-17 12:00:00,SN2-NAP56-599489,5.669,24.7,918.0,62.974,3.57,29.98,1010,62,Clouds,2021-01-17,12,1,17,2,56,1
2021-01-17 13:00:00,SN2-NAP56-599489,4.19,24.7,678.6,78.998,3.31,30.45,1010,59,Clouds,2021-01-17,13,1,17,2,56,1
2021-01-17 14:00:00,SN2-NAP56-599489,2.96,24.7,479.333,85.135,2.52,30.28,1009,62,Clouds,2021-01-17,14,1,17,2,56,1
2021-01-17 15:00:00,SN2-NAP56-599489,2.194,24.7,355.333,89.99,3.26,30.03,1008,59,Clouds,2021-01-17,15,1,17,2,56,1
2021-01-17 16:00:00,SN2-NAP56-599489,2.552,24.7,413.2,86.207,2.2,29.3,1008,64,Clouds,2021-01-17,16,1,17,2,56,1
2021-01-17 17:00:00,SN2-NAP56-599489,1.075,24.7,174.133,89.99,1.22,29.69,1008,55,Clouds,2021-01-17,17,1,17,2,56,1
2021-01-17 18:00:00,SN2-NAP56-599489,0.55,24.7,89.0,89.99,0.5,28.02,1008,63,Clouds,2021-01-17,18,1,17,2,56,1
2021-01-17 19:00:00,SN2-NAP56-599489,0.138,24.7,22.333,86.957,0.12,27.14,1009,67,Clouds,2021-01-17,19,1,17,2,56,1
2021-01-18 08:00:00,SN2-NAP56-599489,0.271,24.7,43.867,84.871,0.23,25.46,1012,71,Clouds,2021-01-18,8,1,18,3,56,1
2021-01-18 09:00:00,SN2-NAP56-599489,1.459,24.7,236.267,89.99,1.46,26.03,1013,71,Clouds,2021-01-18,9,1,18,3,56,1
2021-01-18 10:00:00,SN2-NAP56-599489,2.499,24.7,404.667,89.99,3.12,27.55,1013,63,Clouds,2021-01-18,10,1,18,3,56,1
2021-01-18 11:00:00,SN2-NAP56-599489,2.198,24.7,356.0,82.803,1.82,27.82,1013,63,Clouds,2021-01-18,11,1,18,3,56,1
2021-01-18 12:00:00,SN2-NAP56-599489,3.649,24.7,591.0,84.681,3.09,28.16,1012,60,Clouds,2021-01-18,12,1,18,3,56,1
2021-01-18 13:00:00,SN2-NAP56-599489,3.674,24.7,595.0,83.832,3.08,28.59,1011,60,Clouds,2021-01-18,13,1,18,3,56,1
2021-01-18 14:00:00,SN2-NAP56-599489,4.457,24.7,721.8,71.348,3.18,28.58,1011,58,Clouds,2021-01-18,14,1,18,3,56,1
2021-01-18 15:00:00,SN2-NAP56-599489,2.604,24.7,421.733,73.733,1.92,28.24,1010,61,Clouds,2021-01-18,15,1,18,3,56,1
2021-01-18 16:00:00,SN2-NAP56-599489,2.763,24.7,447.375,89.396,2.47,27.64,1009,63,Clouds,2021-01-18,16,1,18,3,56,1
2021-01-18 17:00:00,SN2-NAP56-599489,1.82,24.7,294.667,68.132,1.24,27.58,1009,61,Clouds,2021-01-18,17,1,18,3,56,1
2021-01-18 18:00:00,SN2-NAP56-599489,1.044,24.7,169.0,89.99,1.2,27.18,1009,65,Clouds,2021-01-18,18,1,18,3,56,1
2021-01-18 19:00:00,SN2-NAP56-599489,0.241,24.7,39.067,89.99,0.22,26.14,1010,71,Clouds,2021-01-18,19,1,18,3,56,1
2021-01-19 08:00:00,SN2-NAP56-599489,0.316,24.7,51.2,79.114,0.25,24.15,1011,83,Clouds,2021-01-19,8,1,19,3,56,1
2021-01-19 09:00:00,SN2-NAP56-599489,1.365,24.7,221.067,89.99,1.37,25.71,1012,75,Clouds,2021-01-19,9,1,19,3,56,1
2021-01-19 10:00:00,SN2-NAP56-599489,1.602,24.7,259.4,89.99,2.4,26.78,1012,71,Clouds,2021-01-19,10,1,19,3,56,1
2021-01-19 11:00:00,SN2-NAP56-599489,2.188,24.7,354.333,89.99,3.65,27.76,1012,61,Clouds,2021-01-19,11,1,19,3,56,1
2021-01-19 12:00:00,SN2-NAP56-599489,4.699,24.7,761.0,86.401,4.06,28.66,1011,60,Clouds,2021-01-19,12,1,19,3,56,1
2021-01-19 13:00:00,SN2-NAP56-599489,4.95,24.7,801.621,73.737,3.65,29.03,1011,58,Clouds,2021-01-19,13,1,19,3,56,1
2021-01-19 14:00:00,SN2-NAP56-599489,3.414,24.7,552.8,89.99,3.7,28.88,1010,60,Clouds,2021-01-19,14,1,19,3,56,1
2021-01-19 15:00:00,SN2-NAP56-599489,1.505,24.7,243.8,89.99,2.44,28.67,1009,60,Clouds,2021-01-19,15,1,19,3,56,1
2021-01-19 16:00:00,SN2-NAP56-599489,1.55,24.7,251.0,89.99,1.98,28.26,1008,60,Clouds,2021-01-19,16,1,19,3,56,1
2021-01-19 17:00:00,SN2-NAP56-599489,0.727,24.7,117.733,86.657,0.63,27.64,1009,63,Clouds,2021-01-19,17,1,19,3,56,1
2021-01-19 18:00:00,SN2-NAP56-599489,0.37,24.7,60.0,89.99,0.35,27.18,1009,69,Clouds,2021-01-19,18,1,19,3,56,1
2021-01-19 19:00:00,SN2-NAP56-599489,0.102,24.7,16.467,88.235,0.09,26.14,1010,71,Clouds,2021-01-19,19,1,19,3,56,1
2021-01-20 08:00:00,SN2-NAP56-599489,0.48,24.7,77.765,89.99,0.44,24.77,1011,80,Clouds,2021-01-20,8,1,20,3,56,1
2021-01-20 09:00:00,SN2-NAP56-599489,1.853,24.7,300.059,75.553,1.4,25.52,1012,75,Clouds,2021-01-20,9,1,20,3,56,1
2021-01-20 10:00:00,SN2-NAP56-599489,2.976,24.7,481.895,89.99,2.76,27.05,1012,69,Clouds,2021-01-20,10,1,20,3,56,1
2021-01-20 11:00:00,SN2-NAP56-599489,3.266,24.7,528.931,89.99,4.37,27.92,1012,69,Clouds,2021-01-20,11,1,20,3,56,1
2021-01-20 12:00:00,SN2-NAP56-599489,4.989,24.7,808.0,72.961,3.64,29.22,1011,62,Clouds,2021-01-20,12,1,20,3,56,1
2021-01-20 13:00:00,SN2-NAP56-599489,2.523,24.7,408.619,62.228,1.57,28.68,1011,63,Clouds,2021-01-20,13,1,20,3,56,1
2021-01-20 14:00:00,SN2-NAP56-599489,3.412,24.7,552.533,89.99,4.48,29.04,1010,62,Clouds,2021-01-20,14,1,20,3,56,1
